alpha,degree,dummy,kernel,output_dim,scale,seed,test_score,training_time,validation_score,warnings
0.0,0.5,0.0,opu,1000.0,1.0,0.0,0.8498,14.190927028656006,0.85885,0.0
100.0,0.5,0.0,opu,1000.0,0.1,0.0,0.8445,13.611821174621582,0.85015,0.0
10.0,0.5,0.0,opu,1000.0,0.1,0.0,0.849,13.611821174621582,0.8582333333333333,0.0
1.0,0.5,0.0,opu,1000.0,0.1,0.0,0.8499,13.611821174621582,0.8587,0.0
0.1,0.5,0.0,opu,1000.0,0.1,0.0,0.8498,13.611821174621582,0.85885,0.0
0.01,0.5,0.0,opu,1000.0,0.1,0.0,0.8498,13.611821174621582,0.85885,0.0
0.0,0.5,0.0,opu,1000.0,0.1,0.0,0.8498,13.611821174621582,0.85885,0.0
100.0,0.5,0.0,opu,1000.0,0.01,0.0,0.7866,14.01889944076538,0.7798166666666667,0.0
10.0,0.5,0.0,opu,1000.0,0.01,0.0,0.8259,14.01889944076538,0.8225,0.0
1.0,0.5,0.0,opu,1000.0,0.01,0.0,0.8445,14.01889944076538,0.85015,0.0
0.1,0.5,0.0,opu,1000.0,0.01,0.0,0.849,14.01889944076538,0.8582333333333333,0.0
0.01,0.5,0.0,opu,1000.0,0.01,0.0,0.85,14.01889944076538,0.8587166666666667,0.0
0.0,0.5,0.0,opu,1000.0,0.01,0.0,0.8498,14.01889944076538,0.85885,0.0
100.0,0.5,0.0,opu,1000.0,0.001,0.0,0.6547,14.137138843536377,0.6432,0.0
10.0,0.5,0.0,opu,1000.0,0.001,0.0,0.7276,14.137138843536377,0.7091,0.0
1.0,0.5,0.0,opu,1000.0,0.001,0.0,0.7866,14.137138843536377,0.7798166666666667,0.0
0.1,0.5,0.0,opu,1000.0,0.001,0.0,0.8259,14.137138843536377,0.8225,0.0
0.01,0.5,0.0,opu,1000.0,0.001,0.0,0.8445,14.137138843536377,0.85015,0.0
0.0,0.5,0.0,opu,1000.0,0.001,0.0,0.8498,14.137138843536377,0.85885,0.0
100.0,0.5,0.0,opu,1000.0,0.0001,0.0,0.6216,13.994555473327637,0.6236,0.0
10.0,0.5,0.0,opu,1000.0,0.0001,0.0,0.6252,13.994555473327637,0.6259666666666667,0.0
1.0,0.5,0.0,opu,1000.0,0.0001,0.0,0.6547,13.994555473327637,0.6432,0.0
0.1,0.5,0.0,opu,1000.0,0.0001,0.0,0.7276,13.994555473327637,0.7091,0.0
0.01,0.5,0.0,opu,1000.0,0.0001,0.0,0.7866,13.994555473327637,0.7798166666666667,0.0
0.0,0.5,0.0,opu,1000.0,0.0001,0.0,0.8498,13.994555473327637,0.85885,0.0
100.0,0.5,0.0,opu,1000.0,1e-05,0.0,0.6198,14.022136211395264,0.6227333333333334,0.0
10.0,0.5,0.0,opu,1000.0,1e-05,0.0,0.6206,14.022136211395264,0.6234,0.0
1.0,0.5,0.0,opu,1000.0,1e-05,0.0,0.6216,14.022136211395264,0.6236,0.0
0.1,0.5,0.0,opu,1000.0,1e-05,0.0,0.6252,14.022136211395264,0.6259666666666667,0.0
0.01,0.5,0.0,opu,1000.0,1e-05,0.0,0.6547,14.022136211395264,0.6432,0.0
0.0,0.5,0.0,opu,1000.0,1e-05,0.0,0.8498,14.022136211395264,0.85885,0.0
100.0,0.5,0.0,opu,1000.0,1.0,1.0,0.8499,13.76434588432312,0.8582666666666666,0.0
10.0,0.5,0.0,opu,1000.0,1.0,1.0,0.8499,13.76434588432312,0.8584,0.0
1.0,0.5,0.0,opu,1000.0,1.0,1.0,0.8499,13.76434588432312,0.8584,0.0
0.1,0.5,0.0,opu,1000.0,1.0,1.0,0.8499,13.76434588432312,0.8584,0.0
0.01,0.5,0.0,opu,1000.0,1.0,1.0,0.8499,13.76434588432312,0.8584166666666667,0.0
0.0,0.5,0.0,opu,1000.0,1.0,1.0,0.8499,13.76434588432312,0.8584,0.0
100.0,0.5,0.0,opu,1000.0,0.1,1.0,0.846,14.704021453857422,0.85045,0.0
10.0,0.5,0.0,opu,1000.0,0.1,1.0,0.85,14.704021453857422,0.8576833333333334,0.0
1.0,0.5,0.0,opu,1000.0,0.1,1.0,0.8499,14.704021453857422,0.8582666666666666,0.0
0.1,0.5,0.0,opu,1000.0,0.1,1.0,0.8499,14.704021453857422,0.8584,0.0
0.01,0.5,0.0,opu,1000.0,0.1,1.0,0.8499,14.704021453857422,0.8584,0.0
0.0,0.5,0.0,opu,1000.0,0.1,1.0,0.8499,14.704021453857422,0.8584,0.0
100.0,0.5,0.0,opu,1000.0,0.01,1.0,0.7888,14.222503662109375,0.7830833333333334,0.0
10.0,0.5,0.0,opu,1000.0,0.01,1.0,0.8269,14.222503662109375,0.8242833333333334,0.0
1.0,0.5,0.0,opu,1000.0,0.01,1.0,0.846,14.222503662109375,0.85045,0.0
0.1,0.5,0.0,opu,1000.0,0.01,1.0,0.85,14.222503662109375,0.8576833333333334,0.0
0.01,0.5,0.0,opu,1000.0,0.01,1.0,0.8499,14.222503662109375,0.8582666666666666,0.0
0.0,0.5,0.0,opu,1000.0,0.01,1.0,0.8499,14.222503662109375,0.8584,0.0
100.0,0.5,0.0,opu,1000.0,0.001,1.0,0.6568,14.339865446090698,0.6474666666666666,0.0
10.0,0.5,0.0,opu,1000.0,0.001,1.0,0.7294,14.339865446090698,0.71145,0.0
1.0,0.5,0.0,opu,1000.0,0.001,1.0,0.7888,14.339865446090698,0.7830833333333334,0.0
0.1,0.5,0.0,opu,1000.0,0.001,1.0,0.8269,14.339865446090698,0.8242833333333334,0.0
0.01,0.5,0.0,opu,1000.0,0.001,1.0,0.846,14.339865446090698,0.85045,0.0
0.0,0.5,0.0,opu,1000.0,0.001,1.0,0.8499,14.339865446090698,0.8584,0.0
100.0,0.5,0.0,opu,1000.0,0.0001,1.0,0.6235,13.747545003890991,0.6289,0.0
10.0,0.5,0.0,opu,1000.0,0.0001,1.0,0.6277,13.747545003890991,0.6311,0.0
1.0,0.5,0.0,opu,1000.0,0.0001,1.0,0.6568,13.747545003890991,0.6474666666666666,0.0
0.1,0.5,0.0,opu,1000.0,0.0001,1.0,0.7294,13.747545003890991,0.71145,0.0
0.01,0.5,0.0,opu,1000.0,0.0001,1.0,0.7888,13.747545003890991,0.7830833333333334,0.0
0.0,0.5,0.0,opu,1000.0,0.0001,1.0,0.8499,13.747545003890991,0.8584166666666667,0.0
100.0,0.5,0.0,opu,1000.0,1e-05,1.0,0.6232,13.716632604598999,0.6270166666666667,0.0
10.0,0.5,0.0,opu,1000.0,1e-05,1.0,0.623,13.716632604598999,0.6286166666666667,0.0
1.0,0.5,0.0,opu,1000.0,1e-05,1.0,0.6235,13.716632604598999,0.6289,0.0
0.1,0.5,0.0,opu,1000.0,1e-05,1.0,0.6277,13.716632604598999,0.6310833333333333,0.0
0.01,0.5,0.0,opu,1000.0,1e-05,1.0,0.6568,13.716632604598999,0.6474666666666666,0.0
0.0,0.5,0.0,opu,1000.0,1e-05,1.0,0.8499,13.716632604598999,0.8584,0.0
100.0,0.5,0.0,opu,1000.0,1.0,2.0,0.846,13.791536331176758,0.8570333333333333,0.0
10.0,0.5,0.0,opu,1000.0,1.0,2.0,0.8462,13.791536331176758,0.85715,0.0
1.0,0.5,0.0,opu,1000.0,1.0,2.0,0.8462,13.791536331176758,0.85715,0.0
0.1,0.5,0.0,opu,1000.0,1.0,2.0,0.8462,13.791536331176758,0.8571666666666666,0.0
0.01,0.5,0.0,opu,1000.0,1.0,2.0,0.8462,13.791536331176758,0.8571666666666666,0.0
0.0,0.5,0.0,opu,1000.0,1.0,2.0,0.8462,13.791536331176758,0.8571666666666666,0.0
100.0,0.5,0.0,opu,1000.0,0.1,2.0,0.8428,13.873156785964966,0.8489166666666667,0.0
10.0,0.5,0.0,opu,1000.0,0.1,2.0,0.8454,13.873156785964966,0.8562,0.0
1.0,0.5,0.0,opu,1000.0,0.1,2.0,0.846,13.873156785964966,0.8570333333333333,0.0
0.1,0.5,0.0,opu,1000.0,0.1,2.0,0.8462,13.873156785964966,0.85715,0.0
0.01,0.5,0.0,opu,1000.0,0.1,2.0,0.8462,13.873156785964966,0.8571666666666666,0.0
0.0,0.5,0.0,opu,1000.0,0.1,2.0,0.8462,13.873156785964966,0.8571666666666666,0.0
100.0,0.5,0.0,opu,1000.0,0.01,2.0,0.7877,13.919997453689575,0.7810833333333334,0.0
10.0,0.5,0.0,opu,1000.0,0.01,2.0,0.8249,13.919997453689575,0.8234666666666667,0.0
1.0,0.5,0.0,opu,1000.0,0.01,2.0,0.8428,13.919997453689575,0.8489166666666667,0.0
0.1,0.5,0.0,opu,1000.0,0.01,2.0,0.8454,13.919997453689575,0.8562,0.0
0.01,0.5,0.0,opu,1000.0,0.01,2.0,0.846,13.919997453689575,0.8570333333333333,0.0
0.0,0.5,0.0,opu,1000.0,0.01,2.0,0.8462,13.919997453689575,0.8571666666666666,0.0
100.0,0.5,0.0,opu,1000.0,0.001,2.0,0.6591,14.24846601486206,0.6487,0.0
10.0,0.5,0.0,opu,1000.0,0.001,2.0,0.7299,14.24846601486206,0.7119,0.0
1.0,0.5,0.0,opu,1000.0,0.001,2.0,0.7877,14.24846601486206,0.7810833333333334,0.0
0.1,0.5,0.0,opu,1000.0,0.001,2.0,0.8249,14.24846601486206,0.8234666666666667,0.0
0.01,0.5,0.0,opu,1000.0,0.001,2.0,0.8428,14.24846601486206,0.8489166666666667,0.0
0.0,0.5,0.0,opu,1000.0,0.001,2.0,0.8462,14.24846601486206,0.8571666666666666,0.0
100.0,0.5,0.0,opu,1000.0,0.0001,2.0,0.6263,14.35564398765564,0.6306333333333334,0.0
10.0,0.5,0.0,opu,1000.0,0.0001,2.0,0.6293,14.35564398765564,0.6324333333333333,0.0
1.0,0.5,0.0,opu,1000.0,0.0001,2.0,0.6591,14.35564398765564,0.6487,0.0
0.1,0.5,0.0,opu,1000.0,0.0001,2.0,0.7299,14.35564398765564,0.7119,0.0
0.01,0.5,0.0,opu,1000.0,0.0001,2.0,0.7877,14.35564398765564,0.7810833333333334,0.0
0.0,0.5,0.0,opu,1000.0,0.0001,2.0,0.8462,14.35564398765564,0.8571666666666666,0.0
100.0,0.5,0.0,opu,1000.0,1e-05,2.0,0.6255,13.884196758270264,0.6300166666666667,0.0
10.0,0.5,0.0,opu,1000.0,1e-05,2.0,0.6266,13.884196758270264,0.6303,0.0
1.0,0.5,0.0,opu,1000.0,1e-05,2.0,0.6263,13.884196758270264,0.6306333333333334,0.0
0.1,0.5,0.0,opu,1000.0,1e-05,2.0,0.6293,13.884196758270264,0.6324333333333333,0.0
0.01,0.5,0.0,opu,1000.0,1e-05,2.0,0.6591,13.884196758270264,0.6487,0.0
0.0,0.5,0.0,opu,1000.0,1e-05,2.0,0.8462,13.884196758270264,0.8571666666666666,0.0
100.0,0.5,0.0,opu,1000.0,1.0,3.0,0.8522,13.56906247138977,0.8584666666666667,0.0
10.0,0.5,0.0,opu,1000.0,1.0,3.0,0.8523,13.56906247138977,0.8585833333333334,0.0
1.0,0.5,0.0,opu,1000.0,1.0,3.0,0.8523,13.56906247138977,0.8585833333333334,0.0
0.1,0.5,0.0,opu,1000.0,1.0,3.0,0.8523,13.56906247138977,0.8586,0.0
0.01,0.5,0.0,opu,1000.0,1.0,3.0,0.8523,13.56906247138977,0.8586,0.0
0.0,0.5,0.0,opu,1000.0,1.0,3.0,0.8523,13.56906247138977,0.8586,0.0
100.0,0.5,0.0,opu,1000.0,0.1,3.0,0.8449,13.421531200408936,0.8508333333333333,0.0
10.0,0.5,0.0,opu,1000.0,0.1,3.0,0.851,13.421531200408936,0.8577166666666667,0.0
1.0,0.5,0.0,opu,1000.0,0.1,3.0,0.8522,13.421531200408936,0.8584666666666667,0.0
0.1,0.5,0.0,opu,1000.0,0.1,3.0,0.8523,13.421531200408936,0.8585833333333334,0.0
0.01,0.5,0.0,opu,1000.0,0.1,3.0,0.8523,13.421531200408936,0.8585833333333334,0.0
0.0,0.5,0.0,opu,1000.0,0.1,3.0,0.8523,13.421531200408936,0.8586,0.0
100.0,0.5,0.0,opu,1000.0,0.01,3.0,0.7873,14.127143383026123,0.7799833333333334,0.0
10.0,0.5,0.0,opu,1000.0,0.01,3.0,0.8254,14.127143383026123,0.8239,0.0
1.0,0.5,0.0,opu,1000.0,0.01,3.0,0.8449,14.127143383026123,0.8508333333333333,0.0
0.1,0.5,0.0,opu,1000.0,0.01,3.0,0.851,14.127143383026123,0.8577166666666667,0.0
0.01,0.5,0.0,opu,1000.0,0.01,3.0,0.8522,14.127143383026123,0.8584666666666667,0.0
0.0,0.5,0.0,opu,1000.0,0.01,3.0,0.8523,14.127143383026123,0.8586,0.0
100.0,0.5,0.0,opu,1000.0,0.001,3.0,0.6629,13.452636003494263,0.6529,0.0
10.0,0.5,0.0,opu,1000.0,0.001,3.0,0.7268,13.452636003494263,0.70935,0.0
1.0,0.5,0.0,opu,1000.0,0.001,3.0,0.7873,13.452636003494263,0.7799833333333334,0.0
0.1,0.5,0.0,opu,1000.0,0.001,3.0,0.8254,13.452636003494263,0.8239,0.0
0.01,0.5,0.0,opu,1000.0,0.001,3.0,0.8449,13.452636003494263,0.8508333333333333,0.0
0.0,0.5,0.0,opu,1000.0,0.001,3.0,0.8523,13.452636003494263,0.8585833333333334,0.0
100.0,0.5,0.0,opu,1000.0,0.0001,3.0,0.6332,13.629376411437988,0.6357333333333334,0.0
10.0,0.5,0.0,opu,1000.0,0.0001,3.0,0.6374,13.629376411437988,0.6378,0.0
1.0,0.5,0.0,opu,1000.0,0.0001,3.0,0.6629,13.629376411437988,0.6529,0.0
0.1,0.5,0.0,opu,1000.0,0.0001,3.0,0.7268,13.629376411437988,0.70935,0.0
0.01,0.5,0.0,opu,1000.0,0.0001,3.0,0.7873,13.629376411437988,0.7799833333333334,0.0
0.0,0.5,0.0,opu,1000.0,0.0001,3.0,0.8523,13.629376411437988,0.8586,0.0
100.0,0.5,0.0,opu,1000.0,1e-05,3.0,0.6323,14.88201642036438,0.6353,0.0
10.0,0.5,0.0,opu,1000.0,1e-05,3.0,0.6329,14.88201642036438,0.6354,0.0
1.0,0.5,0.0,opu,1000.0,1e-05,3.0,0.6332,14.88201642036438,0.6357333333333334,0.0
0.1,0.5,0.0,opu,1000.0,1e-05,3.0,0.6374,14.88201642036438,0.6378,0.0
0.01,0.5,0.0,opu,1000.0,1e-05,3.0,0.6629,14.88201642036438,0.6529,0.0
0.0,0.5,0.0,opu,1000.0,1e-05,3.0,0.8523,14.88201642036438,0.8586,0.0
100.0,0.5,0.0,opu,1000.0,1.0,4.0,0.8513,13.324619770050049,0.85795,0.0
10.0,0.5,0.0,opu,1000.0,1.0,4.0,0.8511,13.324619770050049,0.8579,0.0
1.0,0.5,0.0,opu,1000.0,1.0,4.0,0.851,13.324619770050049,0.8579,0.0
0.1,0.5,0.0,opu,1000.0,1.0,4.0,0.851,13.324619770050049,0.8579166666666667,0.0
0.01,0.5,0.0,opu,1000.0,1.0,4.0,0.851,13.324619770050049,0.8579166666666667,0.0
0.0,0.5,0.0,opu,1000.0,1.0,4.0,0.851,13.324619770050049,0.8579166666666667,0.0
100.0,0.5,0.0,opu,1000.0,0.1,4.0,0.8471,13.849070310592651,0.8491166666666666,0.0
10.0,0.5,0.0,opu,1000.0,0.1,4.0,0.8504,13.849070310592651,0.8567666666666667,0.0
1.0,0.5,0.0,opu,1000.0,0.1,4.0,0.8513,13.849070310592651,0.85795,0.0
0.1,0.5,0.0,opu,1000.0,0.1,4.0,0.8511,13.849070310592651,0.8578833333333333,0.0
0.01,0.5,0.0,opu,1000.0,0.1,4.0,0.851,13.849070310592651,0.8579166666666667,0.0
0.0,0.5,0.0,opu,1000.0,0.1,4.0,0.851,13.849070310592651,0.8579166666666667,0.0
100.0,0.5,0.0,opu,1000.0,0.01,4.0,0.7859,13.732425451278687,0.77975,0.0
10.0,0.5,0.0,opu,1000.0,0.01,4.0,0.8263,13.732425451278687,0.8234166666666667,0.0
1.0,0.5,0.0,opu,1000.0,0.01,4.0,0.8471,13.732425451278687,0.8491166666666666,0.0
0.1,0.5,0.0,opu,1000.0,0.01,4.0,0.8504,13.732425451278687,0.8567666666666667,0.0
0.01,0.5,0.0,opu,1000.0,0.01,4.0,0.8513,13.732425451278687,0.85795,0.0
0.0,0.5,0.0,opu,1000.0,0.01,4.0,0.851,13.732425451278687,0.8579166666666667,0.0
100.0,0.5,0.0,opu,1000.0,0.001,4.0,0.6437,14.697747945785522,0.6350666666666667,0.0
10.0,0.5,0.0,opu,1000.0,0.001,4.0,0.7274,14.697747945785522,0.70375,0.0
1.0,0.5,0.0,opu,1000.0,0.001,4.0,0.7859,14.697747945785522,0.77975,0.0
0.1,0.5,0.0,opu,1000.0,0.001,4.0,0.8263,14.697747945785522,0.8234166666666667,0.0
0.01,0.5,0.0,opu,1000.0,0.001,4.0,0.8471,14.697747945785522,0.8491166666666666,0.0
0.0,0.5,0.0,opu,1000.0,0.001,4.0,0.851,14.697747945785522,0.8579166666666667,0.0
100.0,0.5,0.0,opu,1000.0,0.0001,4.0,0.6133,13.966228485107422,0.6170166666666667,0.0
10.0,0.5,0.0,opu,1000.0,0.0001,4.0,0.6172,13.966228485107422,0.61935,0.0
1.0,0.5,0.0,opu,1000.0,0.0001,4.0,0.6437,13.966228485107422,0.6350666666666667,0.0
0.1,0.5,0.0,opu,1000.0,0.0001,4.0,0.7274,13.966228485107422,0.70375,0.0
0.01,0.5,0.0,opu,1000.0,0.0001,4.0,0.7859,13.966228485107422,0.77975,0.0
0.0,0.5,0.0,opu,1000.0,0.0001,4.0,0.851,13.966228485107422,0.8579166666666667,0.0
100.0,0.5,0.0,opu,1000.0,1e-05,4.0,0.6124,14.041071891784668,0.61525,0.0
10.0,0.5,0.0,opu,1000.0,1e-05,4.0,0.6133,14.041071891784668,0.6168166666666667,0.0
1.0,0.5,0.0,opu,1000.0,1e-05,4.0,0.6133,14.041071891784668,0.6170166666666667,0.0
0.1,0.5,0.0,opu,1000.0,1e-05,4.0,0.6172,14.041071891784668,0.61935,0.0
0.01,0.5,0.0,opu,1000.0,1e-05,4.0,0.6437,14.041071891784668,0.6350666666666667,0.0
0.0,0.5,0.0,opu,1000.0,1e-05,4.0,0.851,14.041071891784668,0.8579166666666667,0.0
100.0,0.5,0.0,opu,2000.0,1.0,0.0,0.864,19.06614327430725,0.8696833333333334,0.0
10.0,0.5,0.0,opu,2000.0,1.0,0.0,0.8642,19.06614327430725,0.8698333333333333,0.0
1.0,0.5,0.0,opu,2000.0,1.0,0.0,0.8642,19.06614327430725,0.8697666666666667,0.0
0.1,0.5,0.0,opu,2000.0,1.0,0.0,0.8642,19.06614327430725,0.8697666666666667,0.0
0.01,0.5,0.0,opu,2000.0,1.0,0.0,0.8642,19.06614327430725,0.8697666666666667,0.0
0.0,0.5,0.0,opu,2000.0,1.0,0.0,0.8642,19.06614327430725,0.8697833333333334,0.0
100.0,0.5,0.0,opu,2000.0,0.1,0.0,0.8583,19.029612064361572,0.8630333333333333,0.0
10.0,0.5,0.0,opu,2000.0,0.1,0.0,0.8629,19.029612064361572,0.8695833333333334,0.0
1.0,0.5,0.0,opu,2000.0,0.1,0.0,0.864,19.029612064361572,0.8696833333333334,0.0
0.1,0.5,0.0,opu,2000.0,0.1,0.0,0.8642,19.029612064361572,0.8698166666666667,0.0
0.01,0.5,0.0,opu,2000.0,0.1,0.0,0.8642,19.029612064361572,0.8697666666666667,0.0
0.0,0.5,0.0,opu,2000.0,0.1,0.0,0.8642,19.029612064361572,0.8697666666666667,0.0
100.0,0.5,0.0,opu,2000.0,0.01,0.0,0.8014,19.534614086151123,0.79715,0.0
10.0,0.5,0.0,opu,2000.0,0.01,0.0,0.8409,19.534614086151123,0.8383666666666667,0.0
1.0,0.5,0.0,opu,2000.0,0.01,0.0,0.8583,19.534614086151123,0.8630333333333333,0.0
0.1,0.5,0.0,opu,2000.0,0.01,0.0,0.8629,19.534614086151123,0.8695833333333334,0.0
0.01,0.5,0.0,opu,2000.0,0.01,0.0,0.864,19.534614086151123,0.8696833333333334,0.0
0.0,0.5,0.0,opu,2000.0,0.01,0.0,0.8642,19.534614086151123,0.8697666666666667,0.0
100.0,0.5,0.0,opu,2000.0,0.001,0.0,0.6745,19.833138465881348,0.6594,0.0
10.0,0.5,0.0,opu,2000.0,0.001,0.0,0.7505,19.833138465881348,0.7362666666666666,0.0
1.0,0.5,0.0,opu,2000.0,0.001,0.0,0.8014,19.833138465881348,0.79715,0.0
0.1,0.5,0.0,opu,2000.0,0.001,0.0,0.8409,19.833138465881348,0.8383666666666667,0.0
0.01,0.5,0.0,opu,2000.0,0.001,0.0,0.8583,19.833138465881348,0.8630333333333333,0.0
0.0,0.5,0.0,opu,2000.0,0.001,0.0,0.8642,19.833138465881348,0.8697666666666667,0.0
100.0,0.5,0.0,opu,2000.0,0.0001,0.0,0.6251,19.188400268554688,0.6273,0.0
10.0,0.5,0.0,opu,2000.0,0.0001,0.0,0.6312,19.188400268554688,0.6314333333333333,0.0
1.0,0.5,0.0,opu,2000.0,0.0001,0.0,0.6745,19.188400268554688,0.6594,0.0
0.1,0.5,0.0,opu,2000.0,0.0001,0.0,0.7505,19.188400268554688,0.7362666666666666,0.0
0.01,0.5,0.0,opu,2000.0,0.0001,0.0,0.8014,19.188400268554688,0.79715,0.0
0.0,0.5,0.0,opu,2000.0,0.0001,0.0,0.8642,19.188400268554688,0.8697666666666667,0.0
100.0,0.5,0.0,opu,2000.0,1e-05,0.0,0.6236,18.99287700653076,0.6266666666666667,0.0
10.0,0.5,0.0,opu,2000.0,1e-05,0.0,0.6237,18.99287700653076,0.6269666666666667,0.0
1.0,0.5,0.0,opu,2000.0,1e-05,0.0,0.6251,18.99287700653076,0.6273166666666666,0.0
0.1,0.5,0.0,opu,2000.0,1e-05,0.0,0.6312,18.99287700653076,0.6314333333333333,0.0
0.01,0.5,0.0,opu,2000.0,1e-05,0.0,0.6745,18.99287700653076,0.6594,0.0
0.0,0.5,0.0,opu,2000.0,1e-05,0.0,0.8642,18.99287700653076,0.8697666666666667,0.0
100.0,0.5,0.0,opu,2000.0,1.0,1.0,0.8643,18.93406891822815,0.8684833333333334,0.0
10.0,0.5,0.0,opu,2000.0,1.0,1.0,0.8643,18.93406891822815,0.8685666666666667,0.0
1.0,0.5,0.0,opu,2000.0,1.0,1.0,0.8645,18.93406891822815,0.8685166666666667,0.0
0.1,0.5,0.0,opu,2000.0,1.0,1.0,0.8645,18.93406891822815,0.8685166666666667,0.0
0.01,0.5,0.0,opu,2000.0,1.0,1.0,0.8645,18.93406891822815,0.8685166666666667,0.0
0.0,0.5,0.0,opu,2000.0,1.0,1.0,0.8645,18.93406891822815,0.8685166666666667,0.0
100.0,0.5,0.0,opu,2000.0,0.1,1.0,0.859,18.681236028671265,0.8624333333333334,0.0
10.0,0.5,0.0,opu,2000.0,0.1,1.0,0.8636,18.681236028671265,0.86745,0.0
1.0,0.5,0.0,opu,2000.0,0.1,1.0,0.8643,18.681236028671265,0.8684833333333334,0.0
0.1,0.5,0.0,opu,2000.0,0.1,1.0,0.8643,18.681236028671265,0.8685833333333334,0.0
0.01,0.5,0.0,opu,2000.0,0.1,1.0,0.8645,18.681236028671265,0.8685166666666667,0.0
0.0,0.5,0.0,opu,2000.0,0.1,1.0,0.8645,18.681236028671265,0.8685333333333334,0.0
100.0,0.5,0.0,opu,2000.0,0.01,1.0,0.801,19.73996639251709,0.7967833333333333,0.0
10.0,0.5,0.0,opu,2000.0,0.01,1.0,0.8393,19.73996639251709,0.837,0.0
1.0,0.5,0.0,opu,2000.0,0.01,1.0,0.859,19.73996639251709,0.8624333333333334,0.0
0.1,0.5,0.0,opu,2000.0,0.01,1.0,0.8636,19.73996639251709,0.86745,0.0
0.01,0.5,0.0,opu,2000.0,0.01,1.0,0.8643,19.73996639251709,0.8684833333333334,0.0
0.0,0.5,0.0,opu,2000.0,0.01,1.0,0.8645,19.73996639251709,0.8685166666666667,0.0
100.0,0.5,0.0,opu,2000.0,0.001,1.0,0.6781,19.208312511444092,0.6641,0.0
10.0,0.5,0.0,opu,2000.0,0.001,1.0,0.7512,19.208312511444092,0.7382333333333333,0.0
1.0,0.5,0.0,opu,2000.0,0.001,1.0,0.801,19.208312511444092,0.7967833333333333,0.0
0.1,0.5,0.0,opu,2000.0,0.001,1.0,0.8393,19.208312511444092,0.837,0.0
0.01,0.5,0.0,opu,2000.0,0.001,1.0,0.859,19.208312511444092,0.8624333333333334,0.0
0.0,0.5,0.0,opu,2000.0,0.001,1.0,0.8645,19.208312511444092,0.8685166666666667,0.0
100.0,0.5,0.0,opu,2000.0,0.0001,1.0,0.6299,19.236148357391357,0.6344,0.0
10.0,0.5,0.0,opu,2000.0,0.0001,1.0,0.6371,19.236148357391357,0.6381166666666667,0.0
1.0,0.5,0.0,opu,2000.0,0.0001,1.0,0.6781,19.236148357391357,0.6641,0.0
0.1,0.5,0.0,opu,2000.0,0.0001,1.0,0.7512,19.236148357391357,0.7382333333333333,0.0
0.01,0.5,0.0,opu,2000.0,0.0001,1.0,0.801,19.236148357391357,0.7967833333333333,0.0
0.0,0.5,0.0,opu,2000.0,0.0001,1.0,0.8645,19.236148357391357,0.8685333333333334,0.0
100.0,0.5,0.0,opu,2000.0,1e-05,1.0,0.6286,19.35150384902954,0.6329166666666667,0.0
10.0,0.5,0.0,opu,2000.0,1e-05,1.0,0.6297,19.35150384902954,0.634,0.0
1.0,0.5,0.0,opu,2000.0,1e-05,1.0,0.6299,19.35150384902954,0.6344,0.0
0.1,0.5,0.0,opu,2000.0,1e-05,1.0,0.6371,19.35150384902954,0.6381166666666667,0.0
0.01,0.5,0.0,opu,2000.0,1e-05,1.0,0.6781,19.35150384902954,0.6641,0.0
0.0,0.5,0.0,opu,2000.0,1e-05,1.0,0.8645,19.35150384902954,0.8685333333333334,0.0
100.0,0.5,0.0,opu,2000.0,1.0,2.0,0.8631,19.123448371887207,0.8693833333333333,0.0
10.0,0.5,0.0,opu,2000.0,1.0,2.0,0.8632,19.123448371887207,0.8694333333333333,0.0
1.0,0.5,0.0,opu,2000.0,1.0,2.0,0.8632,19.123448371887207,0.8694833333333334,0.0
0.1,0.5,0.0,opu,2000.0,1.0,2.0,0.8632,19.123448371887207,0.8695,0.0
0.01,0.5,0.0,opu,2000.0,1.0,2.0,0.8632,19.123448371887207,0.8694833333333334,0.0
0.0,0.5,0.0,opu,2000.0,1.0,2.0,0.8632,19.123448371887207,0.8694833333333334,0.0
100.0,0.5,0.0,opu,2000.0,0.1,2.0,0.8574,18.24951720237732,0.8613666666666666,0.0
10.0,0.5,0.0,opu,2000.0,0.1,2.0,0.8625,18.24951720237732,0.8682166666666666,0.0
1.0,0.5,0.0,opu,2000.0,0.1,2.0,0.8631,18.24951720237732,0.8693833333333333,0.0
0.1,0.5,0.0,opu,2000.0,0.1,2.0,0.8632,18.24951720237732,0.8694333333333333,0.0
0.01,0.5,0.0,opu,2000.0,0.1,2.0,0.8632,18.24951720237732,0.8694666666666667,0.0
0.0,0.5,0.0,opu,2000.0,0.1,2.0,0.8632,18.24951720237732,0.8695,0.0
100.0,0.5,0.0,opu,2000.0,0.01,2.0,0.7991,19.622416257858276,0.79605,0.0
10.0,0.5,0.0,opu,2000.0,0.01,2.0,0.8409,19.622416257858276,0.83805,0.0
1.0,0.5,0.0,opu,2000.0,0.01,2.0,0.8574,19.622416257858276,0.86135,0.0
0.1,0.5,0.0,opu,2000.0,0.01,2.0,0.8625,19.622416257858276,0.8682166666666666,0.0
0.01,0.5,0.0,opu,2000.0,0.01,2.0,0.8631,19.622416257858276,0.8693833333333333,0.0
0.0,0.5,0.0,opu,2000.0,0.01,2.0,0.8632,19.622416257858276,0.8694833333333334,0.0
